date,securities_code,securities_name,close,open,high,low,trade_volumn
2020-11-17,73409P,頎邦群益03售02,0.66,0.66,0.66,0.66,1
2020-11-17,73410P,新鉅科國票03售01,----,----,----,----,0
2020-11-17,73411P,世界凱基01售03,0.73,0.76,0.76,0.73,2
2020-11-17,73412P,世界元大01售04,0.85,0.85,0.85,0.85,2
2020-11-17,73413P,原相元大01售10,0.70,0.70,0.70,0.70,1
2020-11-17,73414P,原相兆豐03售03,0.55,0.55,0.55,0.55,1
2020-11-17,73415P,譜瑞元大01售09,0.84,0.74,0.85,0.73,5
2020-11-17,73416P,聯亞凱基01售04,0.82,0.87,0.87,0.82,4
2020-11-17,73417P,原相國票03售01,0.88,0.84,0.89,0.84,27
2020-11-17,73418P,穩懋元富01售04,0.50,0.47,0.50,0.47,2
2020-11-17,73419P,璟德群益01售03,----,----,----,----,0
2020-11-17,73420P,力旺元富04售01,0.60,0.53,0.60,0.53,26
2020-11-17,73421P,倉和國票03售01,----,----,----,----,0
2020-11-17,73422P,環球晶元大02售02,0.63,0.63,0.63,0.63,1
2020-11-17,73423P,金居凱基02售02,0.44,0.43,0.45,0.43,4
2020-11-17,73424P,世界國票03售02,0.73,0.73,0.73,0.73,1
2020-11-17,73425P,精材國票03售01,0.40,0.38,0.44,0.38,30
2020-11-17,73426P,精華國票03售01,0.85,0.82,0.85,0.82,3
2020-11-17,73427P,鈊象元大02售05,1.05,1.05,1.05,1.05,1
2020-11-17,73428P,中美晶凱基02售03,----,----,----,----,0
2020-11-17,73429P,中美晶國票04售01,0.47,0.44,0.47,0.42,16
2020-11-17,73430P,元太國票04售01,1.40,1.38,1.40,1.38,15
2020-11-17,73431P,台燿國票04售01,1.43,1.37,1.46,1.36,11
2020-11-17,73432P,宣德國票04售01,0.38,0.38,0.38,0.38,2
2020-11-17,73433P,新普國票04售01,0.82,0.82,0.82,0.82,1
2020-11-17,73434P,原相元大02售05,----,----,----,----,0
2020-11-17,73435P,穩懋元大02售02,----,----,----,----,0
2020-11-17,73436P,穩懋元大02售03,----,----,----,----,0
2020-11-17,73437P,譜瑞凱基02售03,1.04,1.00,1.04,1.00,3
2020-11-17,73438P,雙鴻元大02售05,0.79,0.64,0.79,0.64,10
2020-11-17,73439P,譜瑞群益02售02,0.83,0.76,0.85,0.76,8
2020-11-17,73440P,信驊元大02售02,----,----,----,----,0
2020-11-17,73441P,穩懋元大02售05,----,----,----,----,0
2020-11-17,73442P,雙鴻凱基02售05,0.55,0.40,0.55,0.40,18
2020-11-17,73443P,信驊國票03售01,----,----,----,----,0
2020-11-17,73444P,頎邦國票04售01,0.58,0.58,0.58,0.58,1
2020-11-17,73445P,昇佳電國泰02售02,----,----,----,----,0
2020-11-17,73446P,穩懋兆豐03售05,0.38,0.33,0.38,0.33,3
2020-11-17,73447P,大江元大02售01,2.02,2.09,2.17,1.99,8
2020-11-17,73448P,穩懋國泰02售01,0.51,0.50,0.51,0.50,2
2020-11-17,73449P,信驊凱基02售04,----,----,----,----,0
2020-11-17,73450P,穩懋凱基02售07,----,----,----,----,0
2020-11-17,73451P,精測國泰03售02,0.89,0.85,0.90,0.85,10
2020-11-17,73452P,原相群益02售02,----,----,----,----,0
2020-11-17,73453P,神盾群益02售01,----,----,----,----,0
2020-11-17,73454P,神盾永豐02售02,0.86,0.83,0.86,0.83,4
2020-11-17,73455P,昇佳電國票02售03,----,----,----,----,0
2020-11-17,73456P,豪展國票03售02,0.26,0.25,0.27,0.25,29
2020-11-17,73457P,宏捷科元大02售04,0.28,0.21,0.30,0.21,41
2020-11-17,73458P,穩懋元大02售07,----,----,----,----,0
2020-11-17,73459P,群聯凱基02售04,0.44,0.43,0.46,0.43,4
2020-11-17,73460P,中菲行康和02售02,----,----,----,----,0
2020-11-17,73461P,世界凱基02售02,----,----,----,----,0
2020-11-17,73462P,統新國票03售04,1.01,1.02,1.02,1.01,2
2020-11-17,73463P,宣德國泰02售01,----,----,----,----,0
2020-11-17,73464P,原相國泰02售01,----,----,----,----,0
2020-11-17,73465P,大江元富08售02,2.31,2.28,2.31,2.28,5
2020-11-17,73466P,威剛元富08售02,----,----,----,----,0
2020-11-17,73467P,昇佳電國泰02售03,----,----,----,----,0
2020-11-17,73468P,鈺太群益03售01,0.81,0.78,0.81,0.77,8
2020-11-17,73469P,創惟凱基02售01,0.56,0.55,0.56,0.55,2
2020-11-17,73470P,雙鴻群益03售02,0.72,0.72,0.72,0.72,1
2020-11-17,73471P,穩懋元大02售08,0.70,0.70,0.70,0.70,1
2020-11-17,73472P,群聯元富08售02,1.63,1.64,1.64,1.62,16
2020-11-17,73473P,宏捷科凱基02售01,0.35,0.35,0.35,0.35,1
2020-11-17,73474P,宣德國泰02售02,0.86,0.84,0.86,0.84,3
2020-11-17,73475P,環球晶群益02售03,0.75,0.75,0.75,0.75,1
2020-11-17,73476P,神盾凱基02售04,----,----,----,----,0
2020-11-17,73477P,穩懋元大02售10,----,----,----,----,0
2020-11-17,73478P,台燿元大02售01,0.94,0.92,0.94,0.92,2
2020-11-17,73479P,聯亞元大02售01,----,----,----,----,0
2020-11-17,73480P,精測群益02售03,0.75,0.73,0.76,0.73,5
2020-11-17,73481P,宣德國泰03售03,----,----,----,----,0
2020-11-17,73482P,宣德元大03售02,1.59,1.56,1.59,1.56,3
2020-11-17,73483P,鈊象國泰04售03,1.63,1.63,1.63,1.63,1
2020-11-17,73484P,僑威群益03售02,1.28,1.28,1.28,1.28,4
2020-11-17,73485P,鈊象元富08售07,2.86,2.86,2.86,2.86,1
2020-11-17,73486P,鈊象元富08售08,----,----,----,----,0
2020-11-17,73487P,鈊象元富08售09,----,----,----,----,0
2020-11-17,73488P,鈊象元富08售10,----,----,----,----,0
2020-11-17,73489P,宣德群益03售03,0.94,0.87,0.94,0.87,14
2020-11-17,73490P,宣德永豐03售01,1.09,1.03,1.09,1.03,8
2020-11-17,73491P,優群元大03售02,0.82,0.81,0.82,0.81,4
2020-11-17,73492P,鈊象元大03售05,1.84,1.81,1.84,1.81,7
2020-11-17,73493P,大江國票04售01,----,----,----,----,0
2020-11-17,73494P,中菲行國票03售01,0.72,0.67,0.72,0.67,5
2020-11-17,73495P,弘塑國票04售01,0.84,0.84,0.84,0.84,1
2020-11-17,73496P,宣德國票04售02,----,----,----,----,0
2020-11-17,73497P,桂盟國票04售01,0.86,0.84,0.87,0.84,13
2020-11-17,73498P,穩懋國票04售01,0.78,0.78,0.78,0.78,1
2020-11-17,73499P,穩懋國泰03售04,----,----,----,----,0
2020-11-17,73500P,宣德凱基03售03,0.99,1.00,1.00,0.99,2
2020-11-17,73501P,鈊象群益03售03,1.60,1.60,1.60,1.60,1
2020-11-17,73502P,環球晶元大03售01,0.94,0.90,0.94,0.90,2
2020-11-17,73503P,力致國票04售02,1.37,1.36,1.39,1.36,10
2020-11-17,73504P,僑威國票03售02,----,----,----,----,0
2020-11-17,73505P,大江元富09售02,----,----,----,----,0
2020-11-17,73506P,宣德元大03售07,1.26,1.19,1.26,1.18,17
2020-11-17,73507P,鈊象元大03售06,----,----,----,----,0
2020-11-17,73508P,泰博永豐03售01,0.79,0.72,0.79,0.70,14
2020-11-17,73509P,原相中信07售01,0.47,0.47,0.47,0.47,1
2020-11-17,73510P,鈊象群益04售02,2.13,2.13,2.13,2.13,1
2020-11-17,73511P,倉和國票04售01,1.81,1.81,1.81,1.81,1
2020-11-17,73512P,泰博國票04售03,1.20,1.10,1.22,1.10,10
2020-11-17,73513P,泰博元富09售03,2.57,2.36,2.58,2.36,19
2020-11-17,73514P,泰博元富09售04,1.90,1.73,1.91,1.73,24
2020-11-17,73515P,群聯國票04售01,0.84,0.83,0.84,0.83,2
2020-11-17,73516P,中美晶元大03售02,0.48,0.53,0.53,0.48,3
2020-11-17,73517P,緯軟國票04售02,1.45,1.40,1.45,1.40,2
2020-11-17,73518P,大江群益03售01,----,----,----,----,0
2020-11-17,73519P,雙鴻國票04售01,0.68,0.63,0.68,0.63,5
2020-11-17,73520P,鈊象國票04售01,----,----,----,----,0
2020-11-17,73521P,宣德元大03售09,0.87,0.87,0.87,0.87,1
2020-11-17,73522P,精測群益03售03,----,----,----,----,0
2020-11-17,73523P,環球晶凱基03售04,----,----,----,----,0
2020-11-17,73524P,鈊象凱基03售07,0.85,0.85,0.85,0.85,1
2020-11-17,73525P,精測元富09售02,1.15,1.15,1.15,1.15,1
2020-11-17,73526P,台燿元大03售01,----,----,----,----,0
2020-11-17,73527P,宏捷科國票04售03,0.91,0.91,0.91,0.91,1
2020-11-17,73528P,群聯元富07售06,0.61,0.59,0.61,0.59,3
2020-11-17,73529P,泰博群益03售01,0.98,0.83,0.99,0.83,11
2020-11-17,73530P,僑威群益03售07,1.23,1.23,1.23,1.23,2
2020-11-17,73531P,台燿凱基03售01,1.17,1.17,1.20,1.08,8
2020-11-17,73532P,精測凱基03售02,----,----,----,----,0
2020-11-17,73533P,雙鴻群益03售03,0.70,0.58,0.70,0.58,6
2020-11-17,73534P,良維國票03售02,----,----,----,----,0
2020-11-17,73535P,精測國票03售01,0.73,0.73,0.73,0.73,1
2020-11-17,73536P,雙鴻永豐03售01,0.72,0.64,0.72,0.64,5
2020-11-17,73537P,鈺太元大03售04,1.10,1.07,1.10,1.07,5
2020-11-17,73538P,雙鴻國票04售04,0.99,0.96,0.99,0.96,3
2020-11-17,73539P,原相凱基03售03,0.63,0.63,0.63,0.63,2
2020-11-17,73540P,穩懋凱基03售05,----,----,----,----,0
2020-11-17,73541P,璟德元大03售03,0.95,1.03,1.03,0.94,5
2020-11-17,73542P,璟德元富09售02,1.01,1.01,1.01,1.01,1
2020-11-17,73543P,欣銓國票03售02,0.68,0.68,0.68,0.68,1
2020-11-17,73544P,統新國票03售05,----,----,----,----,0
2020-11-17,73545P,碩禾國票03售03,0.20,0.18,0.20,0.15,44
2020-11-17,73546P,鈺太國票03售01,1.24,1.19,1.24,1.19,8
2020-11-17,73547P,創惟元大03售02,----,----,----,----,0
2020-11-17,73548P,穩懋國泰05售01,0.58,0.53,0.58,0.52,7
2020-11-17,73549P,萬潤國票03售02,0.43,0.39,0.43,0.39,8
2020-11-17,73550P,譜瑞元富05售02,1.03,0.96,1.03,0.96,10
2020-11-17,73551P,倉和元大03售02,1.57,1.57,1.57,1.57,1
2020-11-17,73552P,倉和元富03售01,1.73,1.73,1.73,1.73,1
2020-11-17,73553P,波若威國票03售03,1.57,1.50,1.57,1.49,5
2020-11-17,73554P,網家國票03售01,1.29,1.24,1.30,1.24,12
2020-11-17,73555P,中美晶群益03售02,0.75,0.70,0.75,0.63,32
2020-11-17,73556P,信驊群益03售03,0.95,0.95,0.95,0.95,1
2020-11-17,73557P,倉和群益03售05,----,----,----,----,0
2020-11-17,73558P,倉和國票03售03,----,----,----,----,0
2020-11-17,73559P,穩懋永豐03售03,0.76,0.76,0.76,0.76,2
2020-11-17,73560P,倉和凱基03售03,1.38,1.43,1.43,1.38,2
2020-11-17,73561P,創惟元富07售03,2.25,2.19,2.25,2.14,4
2020-11-17,73562P,統新群益03售02,0.51,0.51,0.51,0.51,1
2020-11-17,73563P,創惟國票03售01,0.94,0.94,0.94,0.94,3
2020-11-17,73564P,閎康國票03售01,----,----,----,----,0
2020-11-17,73565P,精材永豐03售02,0.33,0.28,0.33,0.28,23
2020-11-17,73566P,僑威群益03售08,0.88,0.88,0.88,0.88,1
2020-11-17,73567P,碩禾元富09售01,0.72,0.75,0.75,0.68,17
2020-11-17,73568P,穩懋國票04售03,0.68,0.68,0.68,0.68,1
2020-11-17,73569P,中美晶兆豐04售01,0.45,0.42,0.45,0.40,4
2020-11-17,73570P,萬潤凱基04售01,0.40,0.37,0.40,0.37,9
2020-11-17,73571P,宏捷科群益04售01,0.31,0.26,0.31,0.26,4
2020-11-17,73572P,宏捷科康和05售01,0.69,0.59,0.69,0.59,38
2020-11-17,73573P,宏捷科元富0A售01,1.01,0.96,1.01,0.92,32
2020-11-17,73574P,穩懋元富07售03,0.96,0.95,0.96,0.95,2
2020-11-17,73575P,穩懋元大04售01,0.67,0.68,0.68,0.67,3
2020-11-17,73576P,僑威凱基04售01,0.86,0.86,0.86,0.86,1
2020-11-17,73577P,璟德凱基04售01,1.04,1.13,1.13,1.04,5
2020-11-17,73578P,聯亞元富07售01,1.07,1.07,1.07,1.07,1
2020-11-17,73579P,日揚國票04售01,----,----,----,----,0
2020-11-17,73580P,系微國票05售01,----,----,----,----,0
2020-11-17,73581P,宜特國票04售02,----,----,----,----,0
2020-11-17,73582P,熱映國票04售02,0.79,0.77,0.79,0.77,13
2020-11-17,73583P,譜瑞國票04售02,0.93,0.92,0.93,0.92,5
2020-11-17,73584P,世界元大04售01,1.17,1.18,1.18,1.17,2
2020-11-17,73585P,群聯元大04售03,0.64,0.61,0.64,0.61,5
2020-11-17,73586P,世界群益04售01,1.23,1.23,1.23,1.23,1
2020-11-17,73587P,世界元富0A售01,1.67,1.67,1.67,1.67,1
2020-11-17,73588P,倉和元大04售03,----,----,----,----,0
2020-11-17,73589P,雙鴻兆豐05售02,----,----,----,----,0
2020-11-17,73590P,新普元大04售02,0.88,0.90,0.90,0.88,8
2020-11-17,73591P,精測元大04售03,1.15,1.09,1.15,1.09,4
2020-11-17,73592P,大江凱基04售02,1.08,1.14,1.17,1.08,3
2020-11-17,73593P,宏捷科凱基04售01,0.35,0.30,0.35,0.30,2
2020-11-17,73594P,大江群益04售02,1.38,1.45,1.48,1.38,6
2020-11-17,73595P,廣運群益04售03,0.76,0.76,0.76,0.75,12
2020-11-17,73596P,宣德凱基04售03,1.10,1.10,1.10,1.10,1
2020-11-17,73597P,譜瑞元大04售03,1.16,1.09,1.16,1.09,7
2020-11-17,73598P,信驊元富07售04,----,----,----,----,0
2020-11-17,73599P,信驊國票05售01,----,----,----,----,0
2020-11-17,73600P,環球晶國票04售02,----,----,----,----,0
2020-11-17,73601P,原相國票05售02,1.12,1.10,1.12,1.10,21
2020-11-17,73602P,大江元富08售05,2.53,2.52,2.55,2.52,5
2020-11-17,73603P,雙鴻元富08售02,1.77,1.62,1.77,1.62,29
2020-11-17,73604P,廣錠統一04售01,1.83,1.86,1.86,1.83,10
2020-11-17,73605P,宣德群益04售01,1.30,1.24,1.30,1.23,8
2020-11-17,73606P,倉和國票05售02,----,----,----,----,0
2020-11-17,73607P,雍智群益04售02,0.72,0.69,0.72,0.68,12
2020-11-17,73608P,碩禾國票05售03,1.55,1.40,1.55,1.31,10
2020-11-17,73609P,穩懋國票05售03,----,----,----,----,0
2020-11-17,73610P,晟德國票04售01,0.99,0.99,0.99,0.99,3
2020-11-17,73611P,宣德元富08售03,1.70,1.64,1.70,1.64,6
2020-11-17,73612P,環球晶元富04售01,----,----,----,----,0
2020-11-17,73613P,信驊元大04售01,----,----,----,----,0
2020-11-17,73614P,雙鴻元大04售01,1.01,0.87,1.01,0.87,6
2020-11-17,73615P,信驊凱基04售02,----,----,----,----,0
2020-11-17,73616P,穩懋凱基04售03,1.12,1.06,1.12,1.06,3
2020-11-17,73617P,櫃200群益04售02,2.10,2.10,2.10,2.10,1
2020-11-17,73618P,信驊群益04售02,----,----,----,----,0
2020-11-17,73619P,信驊元大04售04,----,----,----,----,0
2020-11-17,73620P,環球晶元大04售04,----,----,----,----,0
2020-11-17,73621P,穩懋兆豐04售03,0.64,0.57,0.64,0.57,3
2020-11-17,73622P,環球晶凱基04售05,1.34,1.31,1.34,1.31,19
2020-11-17,73623P,東洋群益04售03,1.60,1.59,1.60,1.59,3
2020-11-17,73624P,鈺太群益04售05,1.01,0.98,1.01,0.98,4
2020-11-17,73625P,宏捷科元大04售03,0.81,0.73,0.82,0.68,25
2020-11-17,73626P,雙鴻凱基04售03,0.90,0.80,0.90,0.80,6
2020-11-17,73627P,雍智國票05售05,0.71,0.68,0.71,0.68,4
2020-11-17,73628P,原相群益04售02,0.54,0.54,0.54,0.54,1
2020-11-17,73629P,環球晶群益04售03,1.42,1.41,1.42,1.41,2
2020-11-17,73630P,旺矽元富05售01,0.78,0.71,0.78,0.67,10
2020-11-17,73631P,穩懋富邦06售02,0.81,0.80,0.81,0.80,2
2020-11-17,73632P,宏捷科國票05售01,0.79,0.75,0.79,0.72,17
2020-11-17,73633P,宏捷科元富05售01,1.08,0.93,1.12,0.93,21
2020-11-17,73634P,鈊象群益05售02,1.53,1.53,1.53,1.53,1
2020-11-17,73635P,台半國票06售01,1.63,1.63,1.63,1.63,3
2020-11-17,73636P,倉和國票06售02,----,----,----,----,0
2020-11-17,73637P,廣運國票06售01,1.85,1.80,1.85,1.80,5
2020-11-17,73638P,信驊元大05售01,----,----,----,----,0
2020-11-17,73639P,鈊象凱基05售04,1.20,1.19,1.21,1.17,15
2020-11-17,73640P,神盾國票06售02,----,----,----,----,0
2020-11-17,73641P,聯亞元富05售01,1.10,1.13,1.13,1.10,9
2020-11-17,73642P,神盾元大05售01,1.18,1.16,1.18,1.16,3
2020-11-17,73643P,雙鴻元大06售03,1.07,0.94,1.07,0.94,26
2020-11-17,73644P,鈺太凱基05售02,1.18,1.18,1.18,1.18,1
2020-11-17,73645P,中美晶元富08售01,1.21,1.17,1.21,1.10,30
2020-11-17,73646P,精材元大05售03,0.78,0.73,0.79,0.70,89
2020-11-17,73647P,廣運元大05售02,1.51,1.48,1.51,1.47,4
2020-11-17,73648P,信驊凱基05售01,----,----,----,----,0
2020-11-17,73649P,精材元富05售01,1.04,0.93,1.04,0.92,54
2020-11-17,73650P,旺矽國票06售04,0.88,0.86,0.88,0.86,2
2020-11-17,73651P,精材永豐05售02,1.12,1.04,1.14,1.02,57
2020-11-17,73652P,廣運群益06售01,1.63,1.62,1.63,1.62,2
2020-11-17,73653P,旺矽統一05售01,1.07,1.04,1.07,1.03,6
2020-11-17,73654P,精材統一05售04,1.04,0.97,1.05,0.96,37
2020-11-17,73655P,精材統一05售05,1.12,1.05,1.13,1.03,170
2020-11-17,73656P,萬潤元大05售01,----,----,----,----,0
2020-11-17,73657P,精材群益05售04,0.80,0.78,0.80,0.78,4
2020-11-17,73658P,鴻碩凱基06售02,0.71,0.70,0.71,0.67,14
2020-11-17,73659P,鈊象凱基05售06,----,----,----,----,0
2020-11-17,73660P,大江元富05售02,1.46,1.45,1.48,1.45,4
2020-11-17,73661P,中美晶凱基05售02,1.35,1.34,1.35,1.34,3
2020-11-17,73662P,鈊象兆豐05售02,----,----,----,----,0
2020-11-17,707462,茂達凱基9B購01,----,----,----,----,0
2020-11-17,707463,神盾凱基9B購01,----,----,----,----,0
2020-11-17,707491,櫃200T永昌9C購01,----,----,----,----,0
2020-11-17,707492,櫃200T永昌9C購02,----,----,----,----,0
2020-11-17,707493,櫃200T永昌9C購03,----,----,----,----,0
2020-11-17,707494,櫃200T永昌9C購04,----,----,----,----,0
2020-11-17,707973,環球晶中信9C購01,0.21,0.21,0.21,0.21,1
2020-11-17,707986,櫃200永昌9C購01,----,----,----,----,0
2020-11-17,707987,櫃200永昌9C購02,----,----,----,----,0
2020-11-17,707988,櫃200永昌9C購03,----,----,----,----,0
2020-11-17,708024,金居中信9C購01,0.06,0.06,0.06,0.06,1
2020-11-17,708069,弘塑康和9C購01,----,----,----,----,0
2020-11-17,708287,兆利康和9C購01,----,----,----,----,0
2020-11-17,708924,穩懋永昌9C購01,----,----,----,----,0
2020-11-17,708998,大學光康和9B購01,----,----,----,----,0
2020-11-17,709067,統新統一01購01,0.49,0.43,0.49,0.43,11
2020-11-17,709070,統新統一9C購01,0.02,0.02,0.02,0.02,1
2020-11-17,709239,環球晶第一01購01,0.42,0.41,0.48,0.41,15
2020-11-17,709372,神盾第一9C購01,----,----,----,----,0
2020-11-17,709407,大學光富邦9C購01,----,----,----,----,0
2020-11-17,709492,同致元富9B購01,15.00,14.70,15.10,14.70,4
2020-11-17,709609,穩懋元富02購01,1.44,1.64,1.74,1.44,23
2020-11-17,709610,穩懋元富02購02,1.98,1.96,1.98,1.96,2
2020-11-17,709611,穩懋元富02購03,1.74,1.76,1.76,1.74,3
2020-11-17,709612,穩懋元富02購04,1.60,1.55,1.60,1.54,3
2020-11-17,709664,神盾第一9C購02,----,----,----,----,0
2020-11-17,709783,宏捷科元富9C購01,1.39,1.50,2.01,1.39,29
2020-11-17,709799,鈺太國泰9C購01,----,----,----,----,0
2020-11-17,709831,原相富邦9C購01,----,----,----,----,0
2020-11-17,709832,宏捷科元富9C購02,1.60,1.60,1.60,1.60,1
2020-11-17,709847,宇峻元大9C購01,0.06,0.06,0.06,0.06,1
2020-11-17,709889,台燿元富9C購01,----,----,----,----,0
2020-11-17,709911,精測國泰9C購01,0.37,0.48,0.49,0.37,15
2020-11-17,709912,威剛富邦9C購01,----,----,----,----,0
2020-11-17,709921,雍智國泰9C購01,----,----,----,----,0
2020-11-17,709984,原相群益9C購01,0.98,0.98,0.98,0.98,1
2020-11-17,710028,原相群益9C購02,----,----,----,----,0
2020-11-17,710039,宏捷科富邦9B購02,----,----,----,----,0
2020-11-17,710043,碩禾凱基9B購02,----,----,----,----,0
2020-11-17,710067,原相群益9C購03,----,----,----,----,0
2020-11-17,710075,大江富邦9B購03,----,----,----,----,0
2020-11-17,710076,穩懋富邦9B購03,----,----,----,----,0
2020-11-17,710093,聚積元大9C購01,----,----,----,----,0
2020-11-17,710094,雙美元大9C購01,----,----,----,----,0
2020-11-17,710110,信昌電富邦9C購01,----,----,----,----,0
2020-11-17,710133,宏捷科國泰9B購02,----,----,----,----,0
2020-11-17,710137,原相元大9B購01,----,----,----,----,0
2020-11-17,710162,鈊象凱基9B購01,----,----,----,----,0
2020-11-17,710163,鈺太國泰9B購01,----,----,----,----,0
2020-11-17,710165,大學光元大9C購01,----,----,----,----,0
2020-11-17,710167,宏捷科元大9B購01,----,----,----,----,0
2020-11-17,710207,中美晶國泰9B購01,----,----,----,----,0
2020-11-17,710208,群聯國泰9B購01,----,----,----,----,0
2020-11-17,710210,環球晶富邦9B購03,----,----,----,----,0
2020-11-17,710211,穩懋富邦9B購04,----,----,----,----,0
2020-11-17,710254,鈊象國泰9B購01,----,----,----,----,0
2020-11-17,710255,中美晶富邦9B購03,----,----,----,----,0
2020-11-17,710259,宇峻元大9B購01,----,----,----,----,0
2020-11-17,710285,大江富邦9C購01,----,----,----,----,0
2020-11-17,710325,三貝德國泰9C購01,0.27,0.27,0.27,0.27,1
2020-11-17,710327,譜瑞國泰9C購01,----,----,----,----,0
2020-11-17,710337,杰力群益9C購01,----,----,----,----,0
2020-11-17,710339,網龍群益9C購01,0.52,0.54,0.54,0.52,2
2020-11-17,710340,兆利凱基9C購01,----,----,----,----,0
2020-11-17,710343,網龍凱基9C購01,0.29,0.29,0.29,0.29,1
2020-11-17,710344,聚積凱基9C購01,----,----,----,----,0
2020-11-17,710353,神盾國票9C購01,----,----,----,----,0
2020-11-17,710376,泰博元大9C購01,----,----,----,----,0
2020-11-17,710393,雙鴻元大9C購01,----,----,----,----,0
2020-11-17,710394,鈊象元大9C購01,0.81,0.81,0.81,0.81,1
2020-11-17,710395,神盾富邦01購01,----,----,----,----,0
2020-11-17,710397,群聯中信9C購01,----,----,----,----,0
2020-11-17,710433,原相富邦9C購02,0.53,0.53,0.53,0.53,8
2020-11-17,710443,威剛國泰9C購01,1.07,1.07,1.07,1.07,2
2020-11-17,710444,雙鴻國泰9C購01,----,----,----,----,0
2020-11-17,710449,環球晶凱基9C購01,----,----,----,----,0
2020-11-17,710451,穩懋凱基9C購01,----,----,----,----,0
2020-11-17,710469,宏捷科元大9C購01,1.82,1.82,1.82,1.82,1
2020-11-17,710474,環球晶富邦9C購01,----,----,----,----,0
2020-11-17,710485,譜瑞富邦9C購01,----,----,----,----,0
2020-11-17,710495,威剛統一9C購01,0.43,0.43,0.43,0.43,1
2020-11-17,710496,穩懋統一9C購01,----,----,----,----,0
2020-11-17,710498,建榮凱基9C購01,----,----,----,----,0
2020-11-17,710503,雙鴻元大9C購02,----,----,----,----,0
2020-11-17,710504,世界富邦9C購01,----,----,----,----,0
2020-11-17,710506,頎邦富邦9C購01,----,----,----,----,0
2020-11-17,710507,宏捷科凱基9C購01,1.67,1.78,1.78,1.67,4
2020-11-17,710513,雙鴻統一9C購01,----,----,----,----,0
2020-11-17,710527,大江國泰9C購01,0.60,0.51,0.63,0.51,6
2020-11-17,710550,網家凱基9C購01,----,----,----,----,0
2020-11-17,710552,泰博統一9C購01,----,----,----,----,0
2020-11-17,710586,原相統一9C購01,----,----,----,----,0
2020-11-17,710587,宏捷科凱基9C購02,1.11,1.29,1.29,1.11,3
2020-11-17,710603,大江凱基9B購01,----,----,----,----,0
2020-11-17,710605,原相凱基9B購01,----,----,----,----,0
2020-11-17,710606,太醫統一9C購01,----,----,----,----,0
2020-11-17,710607,寶雅統一9C購01,----,----,----,----,0
2020-11-17,710612,環球晶兆豐9B購01,1.38,1.40,1.40,1.38,2
